Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX22,OUT027,3621.4059304232796
FDC60,OUT013,1367.8674427864426
NCE42,OUT049,3805.052464107808
NCK42,OUT049,3616.426292577489
DRE01,OUT017,3204.9524820098522
FDE57,OUT018,2189.846707540466
DRK59,OUT019,4118.193885846715
FDB10,OUT027,3836.7846559971076
FDQ25,OUT046,2903.535807091266
FDY26,OUT017,3259.351047573062
FDG28,OUT049,3869.687658257182
FDM14,OUT049,1895.5814336519252
NCH29,OUT049,1696.321768776943
FDD48,OUT049,1939.913743652778
FDC17,OUT045,3446.632898851716
DRH49,OUT027,1747.0928210402017
FDN44,OUT018,2528.745052486749
FDC29,OUT045,1923.2485767430626
DRK01,OUT019,1435.4872182717154
FDD48,OUT017,1818.673486462394
FDB59,OUT013,3508.071182781274
FDY45,OUT010,4006.998211639242
FDX60,OUT035,1043.418249300943
FDT09,OUT010,2229.5396672081224
DRB24,OUT018,2458.9617654284957
FDL13,OUT035,3559.1777517819028
FDN16,OUT035,1518.9171767504085
FDK57,OUT013,1977.7166811425777
FDO22,OUT027,1634.2862520313392
FDC57,OUT010,2863.055622851887
FDZ13,OUT027,541.83659366758
FDW27,OUT013,2209.266803630315
FDX10,OUT049,873.3807093792748
FDY08,OUT018,1565.994173986608
FDA49,OUT017,1167.6122773633579
FDC32,OUT018,1122.8541932315238
FDO04,OUT035,893.8176386778177
NCZ54,OUT013,2550.589424955382
FDY40,OUT045,957.4208837468941
FDW36,OUT045,1656.2526627226289
FDE11,OUT017,2380.117629476659
DRE37,OUT045,2748.253294464117
NCK19,OUT017,2779.9991340099477
FDT19,OUT035,2304.012366667477
FDE56,OUT045,438.86605021945434
FDZ57,OUT010,1990.3025233796907
FDB35,OUT035,1363.2732520290447
FDF09,OUT010,780.2245109530922
FDO34,OUT046,2767.7531624729418
FDA55,OUT046,3530.9319124219655
NCM18,OUT035,772.7249354753003
FDJ20,OUT019,1585.724412789492
DRQ35,OUT019,2090.511564572218
FDG02,OUT013,3382.8600146077843
NCU29,OUT018,2304.1478616274762
FDL27,OUT027,1404.2811001149494
NCA54,OUT035,2808.3957085306065
FDJ32,OUT035,926.6596148691024
FDB21,OUT019,3061.4140832593184
FDR46,OUT035,1824.1729771466344
FDZ32,OUT046,1799.3108873961683
DRF36,OUT017,2991.413379620979
NCU54,OUT017,3008.639383942511
NCI31,OUT017,289.7804187964248
DRA59,OUT035,2519.557420956153
NCC55,OUT045,824.5024447812721
FDE44,OUT018,112.63703678192178
NCN26,OUT018,1815.291275691823
FDC11,OUT049,957.6466740613869
FDV24,OUT035,2574.4123521887996
FDR40,OUT019,1647.4297340150733
NCQ17,OUT049,2215.660582477565
FDC46,OUT045,2559.184121293056
NCM18,OUT046,903.0446071960687
FDK16,OUT046,1310.9244644698556
FDI28,OUT017,1292.1403862310617
FDS11,OUT018,3417.8333182560673
DRD13,OUT046,1078.9028889652109
FDL36,OUT035,1228.0636757055363
FDI27,OUT013,986.3156484401261
FDJ53,OUT019,1753.9036524531584
FDS44,OUT045,3988.2155142130105
FDE28,OUT046,3311.789219149152
FDQ33,OUT018,2079.9377351266958
FDB37,OUT017,3738.3796976263147
FDQ31,OUT045,1367.325799187518
NCQ05,OUT046,2549.6507652641885
FDE10,OUT013,2098.305009699354
FDF38,OUT017,665.7355084980081
FDE50,OUT019,3253.770924388162
DRG37,OUT010,2536.0618216600196
NCH06,OUT049,3802.3509287717498
FDY14,OUT045,4056.399303227652
FDO27,OUT017,868.1502898781509
FDQ19,OUT049,4005.608674285886
FDZ26,OUT019,3029.009661509739
FDN51,OUT013,4378.989533889409
FDK20,OUT035,2104.72470333835
FDD40,OUT018,3032.230326574867
DRI25,OUT018,828.5509759751512
FDH56,OUT017,1692.5632063086741
FDI36,OUT027,3253.99684134734
DRH11,OUT018,711.2438369436022
NCV18,OUT017,1014.6659244494658
DRI01,OUT049,2836.042224163528
DRE48,OUT049,3319.3748954778384
FDS51,OUT035,994.1056801991654
FDM38,OUT017,565.4967893971552
FDB60,OUT027,3351.4734980816684
FDY58,OUT035,3601.5291645975776
FDY22,OUT045,1719.9532610076167
FDF11,OUT027,4183.6746021191975
FDZ51,OUT035,1479.1657013631084
FDQ45,OUT017,2972.81831654083
FDF17,OUT035,3117.996793331935
NCF31,OUT027,2602.527273606338
FDA37,OUT013,2166.890678928521
FDO51,OUT046,1008.2188296561944
FDF34,OUT013,3483.699585282422
FDD57,OUT018,1497.918993322357
FDO37,OUT046,3807.9726336689455
FDR49,OUT049,437.8326229347149
FDS39,OUT049,2419.347887335138
FDI48,OUT027,1027.2230820138939
DRM35,OUT049,2760.9382460611087
FDV57,OUT035,2722.5777703619606
FDZ55,OUT013,2880.4521547393742
FDI28,OUT035,1291.8195321095845
FDS21,OUT045,1080.372878681199
FDT34,OUT013,2114.6987854293293
DRI25,OUT035,861.8719928045393
FDT47,OUT010,1626.336658544602
DRH39,OUT045,934.2699569432225
NCD54,OUT045,2308.578464683029
FDU16,OUT027,1523.7042643595196
NCW29,OUT045,2113.601741392038
FDV25,OUT027,3708.910235804229
FDM56,OUT035,1572.0837170360974
FDZ04,OUT027,1303.9332674278812
FDG59,OUT019,698.7735940814491
FDI56,OUT045,1244.8732087124772
FDS33,OUT035,1056.8659644312902
FDC23,OUT049,2902.148976140077
FDT11,OUT049,3077.212585063946
FDG17,OUT045,3922.7251143406174
FDZ44,OUT045,1917.230638342313
FDJ52,OUT013,2898.785429208252
DRI23,OUT046,2129.1921838639864
DRE15,OUT010,1355.6939898450328
NCF07,OUT013,1896.471754880702
NCR29,OUT049,929.3729817565727
FDE44,OUT019,-147.45417126875327
FDT23,OUT035,1134.8365319870063
NCG06,OUT017,4050.0312658602197
NCU41,OUT010,2847.4077045856975
FDH46,OUT017,1610.0960221281457
FDV31,OUT013,2742.6918280340105
NCT41,OUT027,2861.4489674957513
FDE22,OUT027,2832.508733886538
FDC26,OUT045,1379.4590580667136
DRF51,OUT017,-43.98210177388319
NCY53,OUT019,1763.8671924718074
FDY21,OUT017,2442.188975821453
FDL27,OUT013,1431.4797858251586
FDZ34,OUT049,2991.732581656266
NCF43,OUT010,2166.927362557133
FDC21,OUT035,1687.8733952151124
FDL26,OUT013,2509.247988762054
FDT25,OUT010,1809.4526932505105
NCR30,OUT046,1421.4505635369605
DRL23,OUT019,1993.2066045577048
NCR05,OUT049,3125.215686731499
NCE19,OUT018,574.4491243109624
FDY07,OUT035,894.6462679561155
FDB10,OUT017,3853.771507935784
FDP57,OUT013,1809.5515203510258
FDU48,OUT019,2072.5288727323095
FDH48,OUT035,1252.865047428546
FDO33,OUT035,1588.1537803841238
NCU29,OUT045,2450.3944880003874
FDW35,OUT046,911.47570093389
FDH05,OUT010,3206.6046529680752
FDP26,OUT049,1928.115310246245
DRG27,OUT035,393.91566240030807
FDQ33,OUT046,2250.926624347001
FDH20,OUT010,1604.7281049080884
FDV14,OUT046,1455.4531595174121
DRD01,OUT046,879.0435869593457
NCI17,OUT049,1798.3591250213503
FDF39,OUT010,4232.7916399632995
FDX37,OUT046,1559.3761450778875
NCX17,OUT035,3305.2356160752242
FDN03,OUT013,4301.189121890766
NCS41,OUT010,2738.341021033317
FDH34,OUT045,2987.698203469743
NCX53,OUT018,2248.3188045140523
FDY31,OUT046,2448.0872550771346
FDD20,OUT017,2030.4280485896888
FDE51,OUT045,535.9702728385928
FDV27,OUT046,1498.5945163471297
FDF16,OUT035,2158.790188060226
FDZ02,OUT049,1630.9812735314117
NCK05,OUT045,817.7419196866176
FDM12,OUT027,3116.4048497215335
NCA05,OUT018,2316.2213899492344
FDX33,OUT045,2206.154978612525
FDM25,OUT049,3031.89074035922
FDE41,OUT018,1201.2663030132862
FDW14,OUT045,1460.3096357288014
NCD30,OUT046,1631.4097607690637
FDB23,OUT010,3732.538133998434
FDF45,OUT046,1149.1159450698797
FDW20,OUT017,1952.767738355018
FDF47,OUT045,3216.5960671828034
NCR05,OUT019,3157.3105861938384
DRB01,OUT046,2886.43637800165
FDE36,OUT013,2856.1255463667767
FDU56,OUT049,2920.5248852508485
FDB23,OUT049,3717.109494787983
FDN48,OUT049,1394.1120739724574
FDS43,OUT013,3192.6007467105737
NCN05,OUT013,3265.8407393982234
NCL53,OUT049,2886.277277195026
FDL56,OUT046,1075.3367286819484
FDH17,OUT018,1537.588124177022
FDP37,OUT046,1611.038162737037
FDG09,OUT019,3031.564419187762
FDA55,OUT045,3427.453632104298
FDX31,OUT049,3818.3169905459654
FDJ41,OUT045,4241.130564856616
DRC24,OUT045,2518.5000165287456
FDQ21,OUT035,1977.2170828638664
NCT54,OUT045,1174.317422378539
FDH08,OUT049,3813.486318946434
FDY38,OUT018,3232.906730263756
DRM11,OUT010,3893.452288168435
FDG32,OUT049,2890.684652759108
NCH18,OUT046,3944.3462779284673
FDI20,OUT035,3288.054479352937
FDA33,OUT018,2312.3005995330823
FDN45,OUT013,3347.8360957079094
FDT45,OUT010,705.3932351058465
FDR32,OUT035,3421.6081678300725
FDA48,OUT017,3087.536029650051
FDN23,OUT017,2112.322355087792
NCR18,OUT035,763.900606029194
FDD45,OUT046,1263.0283525625564
FDI22,OUT018,2928.219814510794
FDT09,OUT013,2495.370456875644
DRC24,OUT027,2755.6651642493052
FDT39,OUT046,2617.9021521992727
FDX28,OUT045,1232.5631040849912
FDA50,OUT018,1200.1485407396103
FDT33,OUT027,2937.9048494110502
FDQ60,OUT049,1690.2191398396826
NCM19,OUT018,1666.3745598890382
FDF40,OUT046,4030.4697003706024
NCI30,OUT035,3716.822479028222
FDK34,OUT049,3808.2534640815356
FDA38,OUT027,4085.8934455306553
FDT02,OUT045,695.8253582216421
FDC11,OUT017,837.4543556707176
FDD08,OUT046,785.1338665247713
NCS29,OUT046,4109.851531232409
DRI03,OUT010,2906.9706423011703
FDK48,OUT035,1203.6408178178608
FDM52,OUT049,2471.968230062168
FDP49,OUT035,799.4443899244725
DRA24,OUT046,2647.4228670834273
NCJ43,OUT049,2875.6693011712086
FDE11,OUT045,2454.054995229715
FDP01,OUT049,2345.7706129202597
FDQ59,OUT018,1214.2900577477521
FDA43,OUT019,2986.5251724420013
FDL14,OUT017,2450.2986181116175
FDV50,OUT010,2212.6175560339398
FDT01,OUT027,2917.509016851516
NCC42,OUT035,2169.6596271884373
FDO28,OUT046,1864.0132634288893
FDD32,OUT019,1395.1198591392858
FDV45,OUT035,2875.4351990831565
NCW17,OUT019,2284.2178538759035
NCJ17,OUT027,1115.9915455339724
NCF18,OUT049,2808.2655141052674
FDP01,OUT045,2287.2984828511217
FDH24,OUT045,2535.094366369998
FDI38,OUT027,3655.4939504442773
FDX03,OUT035,604.239790799631
FDY28,OUT046,2971.5057847021235
FDN34,OUT018,2574.3877638276863
FDJ02,OUT045,2407.3128146735
FDW40,OUT019,1824.9596628462132
FDX03,OUT017,541.160411935758
FDE17,OUT027,2591.294119055943
FDT58,OUT046,2543.6711551263543
FDI38,OUT013,3611.520780329647
FDW22,OUT035,3568.076232603027
FDS15,OUT027,1815.0663767597616
NCX06,OUT013,3176.616657099392
DRK47,OUT035,3529.3011619105528
FDC23,OUT027,3161.2496525891256
FDM56,OUT010,1405.5421650598146
FDP21,OUT046,3178.878761577209
FDP58,OUT046,3110.8753467734023
FDA27,OUT019,4194.53680818553
FDK41,OUT019,784.050425850066
NCH42,OUT046,3765.9713616129084
FDG29,OUT045,607.9750509660698
FDW15,OUT018,2215.568122179877
FDD28,OUT018,824.8844913543653
FDQ37,OUT049,2846.223291255941
FDC23,OUT035,2872.748646817068
FDV13,OUT035,1437.9377134293682
FDK33,OUT046,3524.494810159744
FDO33,OUT013,1784.136563528882
FDN21,OUT017,2303.5749942338844
NCW06,OUT027,3239.014281002448
FDI38,OUT035,3367.334851340034
FDC21,OUT027,1949.4783277910246
NCS05,OUT046,2283.5997810083973
NCN53,OUT049,753.453867978511
FDV40,OUT010,1312.399943813758
FDG60,OUT017,3478.2929342888237
NCY30,OUT027,3198.807513992422
FDM40,OUT045,1717.8980712650373
NCO30,OUT046,3120.8296428435024
FDK10,OUT046,2985.8131059821353
FDM36,OUT045,2664.849925365379
FDN10,OUT013,2068.252395703079
FDM46,OUT018,896.1483861505803
FDX50,OUT049,1628.9722763648679
FDP33,OUT045,3760.381232408421
FDO12,OUT045,3253.254947545469
FDC28,OUT013,1936.5830967899055
FDO31,OUT045,1392.0399894038928
FDX45,OUT035,2120.230501827027
FDV21,OUT049,1463.1327580642828
FDH04,OUT049,1677.0870016963527
NCG54,OUT013,2721.276723669911
FDO13,OUT046,2589.2241504893536
FDA09,OUT027,2594.6275538622285
FDC38,OUT017,1669.7219178017513
NCO42,OUT046,2384.306176416212
FDL45,OUT049,2015.5363061534226
NCK31,OUT013,1137.4797798719555
FDM39,OUT017,2747.1964528797107
FDC22,OUT010,2287.009717354529
FDF46,OUT046,1706.0642584150337
FDQ37,OUT045,2775.1997889515696
FDH41,OUT010,3015.35851811475
FDQ04,OUT046,577.2650567062519
NCQ02,OUT027,3416.7776736115884
FDJ57,OUT027,3294.488768435356
NCE07,OUT049,2431.408432895212
FDE56,OUT013,626.3980093317114
FDI20,OUT049,3331.349174901785
FDK36,OUT018,930.7509791050943
FDP08,OUT027,2950.0843783231467
FDF44,OUT017,1964.542703483483
NCU53,OUT017,2620.025188886553
FDF47,OUT035,3222.942193999861
FDS55,OUT010,2038.5519130627908
FDZ52,OUT010,1212.7260126120636
FDL04,OUT018,1231.27308727333
NCM26,OUT035,2435.745081700945
FDX43,OUT049,2934.1164676599365
FDP52,OUT049,3471.1448780328355
DRK49,OUT045,702.6459598305082
FDE38,OUT013,2850.0318513327293
DRF13,OUT035,2337.129465262751
FDK41,OUT010,631.6558222487292
FDJ04,OUT027,1773.7079591725014
FDZ44,OUT018,1833.339731475433
FDS11,OUT013,3739.613193391586
FDA55,OUT049,3495.283957946678
NCW53,OUT046,3155.637549158808
FDB49,OUT027,2020.1118888017518
FDD23,OUT017,2894.783924509451
NCV42,OUT045,1840.3552008597253
NCZ29,OUT018,1788.429064790591
FDQ26,OUT013,1027.9441146568824
FDV08,OUT017,692.6359183103013
FDC53,OUT049,1812.6633729917085
FDV58,OUT010,2399.17914971352
NCP02,OUT019,1016.4737608250907
DRI37,OUT045,609.0494497768159
FDQ12,OUT049,3694.3705349513693
FDE33,OUT046,1228.5316016459947
FDX27,OUT045,1147.3922294987678
FDM22,OUT017,765.4505623457044
NCH30,OUT019,1706.4488788832932
FDC04,OUT017,3713.607029534429
FDO38,OUT046,1185.962709714935
FDV52,OUT027,1740.6090382043876
FDB32,OUT013,1758.6622675369763
FDV43,OUT018,488.94723865133346
FDI24,OUT018,2570.7874122282883
FDR40,OUT017,1420.0717395099855
FDW02,OUT049,2088.69446558482
FDE44,OUT049,236.15671730129907
FDL38,OUT046,1619.5489611251105
NCT54,OUT010,1805.0474361308043
DRJ39,OUT010,3395.4742242386383
FDW55,OUT049,4052.5940924721654
DRF13,OUT019,2481.9940378225037
NCW17,OUT049,2174.281341450449
FDP13,OUT035,249.43287007716935
FDS08,OUT018,2636.9298177548044
NCP17,OUT035,1139.6879697776749
NCO53,OUT035,2230.986067459591
FDH19,OUT045,2756.1597760678233
FDJ04,OUT017,1432.2582537631206
FDG10,OUT049,1143.611177716015
FDA40,OUT010,877.9842412870858
FDI53,OUT045,2153.2502982764418
FDU09,OUT010,681.9018334072207
FDK60,OUT045,1314.6018149541596
FDR43,OUT017,-65.3353386931085
FDW22,OUT017,3474.573977909924
DRP47,OUT010,3136.022691371243
DRG48,OUT010,2489.2809424842962
FDA14,OUT035,2168.128006575218
FDU49,OUT013,1628.7425474885968
FDK28,OUT045,3983.5683851464055
FDT19,OUT046,2379.609919899107
NCQ42,OUT045,1961.5449943978347
FDD03,OUT045,3523.126412130583
NCM53,OUT013,1854.6025987438588
NCX53,OUT045,2316.3694122521592
FDV14,OUT027,1601.4059271837214
NCZ54,OUT017,2289.3926492370083
FDB39,OUT013,1130.8146915303369
DRC24,OUT046,2551.394071397841
FDY36,OUT013,1550.8960978779032
FDN01,OUT035,2980.9596495278784
DRH25,OUT046,1018.9117485704082
FDV08,OUT046,1011.741364323887
NCP53,OUT049,3838.8007457023923
FDU52,OUT010,2757.4216407263157
NCI42,OUT045,3378.6385299796275
FDZ14,OUT035,1893.2930183304888
FDF11,OUT046,3989.4702682413663
FDQ13,OUT018,1432.2175441772015
FDO32,OUT010,132.08006687944362
DRJ37,OUT018,2258.7470191749853
FDY43,OUT046,2463.8864815397937
NCT41,OUT017,2279.2186028168107
NCV17,OUT045,2262.5381554484084
FDM04,OUT027,1080.0731071206646
DRB48,OUT018,594.4193393942951
FDM24,OUT013,2498.9784637778794
FDT37,OUT049,4069.043092633987
NCO05,OUT010,1480.6993390040261
FDL13,OUT046,3689.5201607731033
FDL15,OUT017,2304.2515581976368
FDB11,OUT018,3325.43258543127
FDL14,OUT019,2645.1336726764093
FDY10,OUT019,1859.8857658851593
FDJ40,OUT049,1768.7386539928848
NCW18,OUT046,3718.580599645331
NCY06,OUT013,2157.7732493163458
DRE13,OUT018,1382.7988740094952
FDA26,OUT045,3312.904758275323
NCE19,OUT010,424.1745424646251
FDE33,OUT035,1190.3394289026655
DRL59,OUT027,1193.2166491110147
FDY07,OUT046,1012.541234213586
FDF57,OUT018,2523.321667117383
FDM58,OUT035,1535.3952983420677
FDP26,OUT027,2079.344743209582
FDY32,OUT046,2317.0314541922708
FDD51,OUT010,1029.6605217828874
FDU22,OUT018,1573.8921106964044
FDZ49,OUT018,3003.903925087161
NCI42,OUT017,3327.0585963915546
FDT04,OUT027,574.1020231852344
NCU41,OUT045,2930.772285750005
FDS56,OUT045,4201.179392677095
NCN42,OUT017,2356.554339348466
FDK34,OUT046,3840.6473433876745
FDB03,OUT017,3167.3180668992936
DRJ25,OUT035,276.0842855964547
FDT25,OUT027,2163.9511143384334
FDN20,OUT013,2905.766891526244
FDP09,OUT013,3570.5325953033316
FDM20,OUT019,3954.0621966310428
NCG55,OUT046,1883.6652198179145
NCP14,OUT045,1383.0822641655795
NCH06,OUT046,3789.7158690560464
FDV52,OUT013,1672.595231785319
NCL07,OUT035,684.6532369053239
DRJ11,OUT027,3055.2162422678957
DRO59,OUT013,1359.8849850972292
FDW15,OUT010,2155.385447399258
NCQ30,OUT035,1987.5408613681102
NCN54,OUT019,1466.4873231069578
FDY01,OUT027,1508.6755064496429
FDX39,OUT035,3291.926945334275
FDH53,OUT027,1665.1514943733637
FDA57,OUT035,635.342835208201
NCC07,OUT010,1728.8660091764941
FDU28,OUT013,2907.081798375999
FDK36,OUT010,1019.0862878950393
FDR36,OUT018,297.28595813382344
NCQ17,OUT035,2098.0111453732607
FDS28,OUT019,669.6743940319575
FDE08,OUT045,2287.623651937629
FDU22,OUT046,1749.6054839340686
FDG41,OUT045,1615.711383383623
FDO31,OUT010,1314.905453313946
FDM21,OUT019,3952.5007993647996
FDU40,OUT017,2947.25180321269
FDV36,OUT018,1946.728546044047
FDT10,OUT027,1106.293513126806
FDX38,OUT045,768.327814431872
NCU30,OUT027,2860.585028876183
NCV06,OUT049,3288.883191468525
FDT16,OUT035,4305.841465014946
NCP41,OUT027,2078.5070862124594
FDZ56,OUT017,2656.793052604269
FDC22,OUT035,2612.2189880656842
FDU10,OUT035,605.872623999443
FDS46,OUT045,1816.3201513559288
FDO08,OUT049,2627.316528671454
NCV42,OUT018,1740.9124068249548
FDP33,OUT035,3727.594328164221
FDJ12,OUT046,3366.8925347819495
FDH04,OUT045,1604.66866533157
NCU54,OUT013,3306.21037546777
FDO36,OUT010,2471.0359571739973
FDT37,OUT027,4293.940790445962
FDD14,OUT010,1854.7572497602014
FDA16,OUT013,3755.8144052940697
NCS42,OUT019,1353.113560883572
FDP10,OUT019,1075.5301242757778
FDQ28,OUT049,2375.9672017962766
FDK57,OUT010,2167.1201003714195
FDK02,OUT013,1772.906546586917
FDW47,OUT018,1797.649480878299
NCC42,OUT018,2092.390848945859
FDQ37,OUT018,2708.0218605458977
FDL40,OUT046,1699.036839917102
DRE13,OUT010,1491.7479462386327
FDQ34,OUT027,1360.3120470620925
NCB54,OUT046,2097.913850644836
FDS48,OUT049,2587.576581430556
FDO15,OUT045,1291.389387672949
NCT30,OUT013,805.1841022318004
FDU49,OUT027,1656.942729369508
FDE21,OUT046,1988.4509175287712
FDS49,OUT019,1056.3975450175967
FDT38,OUT027,1534.3081417018257
FDZ01,OUT045,1802.5219564543004
FDC41,OUT035,836.7563491837209
DRG13,OUT010,2516.002833616789
NCZ42,OUT018,3791.835641124606
NCM07,OUT045,1392.4810209947245
NCV17,OUT018,2071.3164441655754
DRK39,OUT035,1518.6557681944141
FDS37,OUT018,1804.3089439962423
FDV12,OUT019,1488.4561680318766
NCG19,OUT018,3100.0495349681405
FDS51,OUT013,1261.7722693085598
NCO14,OUT046,854.4134372835397
FDC38,OUT046,1816.2932437814816
FDN15,OUT046,2461.6160583618075
NCH42,OUT013,3865.804113255672
FDQ22,OUT046,727.9719056773647
FDC05,OUT013,3033.555473236367
FDZ31,OUT013,2903.2368753836636
DRJ23,OUT049,3017.439372098692
FDC52,OUT035,2571.739133208819
DRD12,OUT010,1127.8083852254276
FDV55,OUT017,2155.0810641738935
FDD32,OUT046,1356.596876286596
FDR01,OUT049,3207.896369169426
FDY08,OUT019,1289.1414734690698
FDQ45,OUT045,3134.9206633884387
DRN11,OUT027,1986.177857871855
NCS05,OUT018,2143.5852983118857
FDY32,OUT035,2188.313527959748
NCD31,OUT045,2738.8423984686888
NCE06,OUT049,2418.359928955997
NCP14,OUT046,1427.6959435581011
NCF18,OUT019,2743.1369224959453
FDF14,OUT018,2399.6561722659135
FDB22,OUT017,2098.7739144535917
NCH54,OUT049,2425.201863446826
FDU27,OUT035,162.41830694734017
FDS58,OUT027,2848.756825826349
NCU29,OUT035,2371.669317135864
FDJ57,OUT013,3272.10409689874
FDL56,OUT049,1040.765835077218
FDH60,OUT035,2849.0117006783003
FDN24,OUT018,447.9706445057709
FDD02,OUT017,2015.5836133271769
FDP15,OUT017,3795.1964895142446
FDB28,OUT027,3126.4344839003497
DRC49,OUT045,2212.205675439938
NCG30,OUT018,1505.9173437320096
FDJ14,OUT049,1295.2092191010051
FDL52,OUT045,631.7528016249307
NCG19,OUT027,3450.7328476928487
NCN41,OUT035,1870.2575040723677
FDW22,OUT013,3802.936033758324
FDI02,OUT013,1648.1915871549718
FDV51,OUT045,2637.111223819178
FDV48,OUT046,1326.5546352158963
NCL17,OUT019,2129.385842585172
FDP46,OUT045,1608.2794280341332
FDU10,OUT045,593.8006041577573
FDT37,OUT010,4011.188739600915
FDI27,OUT035,745.1622207127548
FDN51,OUT046,4254.224152456893
FDW07,OUT035,887.0142548155527
FDN45,OUT049,3188.187379291383
DRN37,OUT027,3053.780023206258
DRF48,OUT049,3013.03515857644
FDP38,OUT019,1007.138803437294
NCX18,OUT027,3484.1791062307348
FDK45,OUT018,1776.2502370488364
FDZ37,OUT049,1556.770720097462
FDS50,OUT018,3348.5456923626734
NCR54,OUT018,2755.0213425351103
NCS17,OUT035,1277.7876993025602
FDV31,OUT046,2614.4789119449597
DRE27,OUT017,1059.4581230319272
FDN60,OUT013,2482.129838920293
FDK26,OUT013,3220.7837019645376
FDX37,OUT018,1392.0316050523652
FDW31,OUT046,3195.7453749575834
FDX26,OUT018,2574.179096597436
DRL49,OUT019,2235.1094235140845
FDU49,OUT017,1330.0459477359618
FDY58,OUT046,3694.3984618775576
FDN03,OUT045,4059.295128527072
NCV06,OUT010,3293.229605776003
FDH53,OUT045,1387.8819988991127
FDG31,OUT018,992.6902535497429
NCC06,OUT045,2085.512659017786
FDS13,OUT049,3895.399470626602
FDP16,OUT035,3844.022058103259
FDA35,OUT013,2067.0077161208246
DRP47,OUT018,3438.6062806979317
FDY28,OUT010,3667.9231932047223
FDY20,OUT035,1251.1572192212661
NCH30,OUT017,1568.6450015970659
NCR29,OUT019,914.0079244407825
NCP05,OUT013,2733.264188805144
NCF30,OUT019,1408.4195041186067
FDA08,OUT035,2792.3395400188347
FDN51,OUT027,4436.54266464094
FDH12,OUT046,1600.4839947663968
FDY39,OUT017,2832.3685827530717
NCO53,OUT045,2280.090992669706
FDB40,OUT046,2510.093668091973
FDH02,OUT049,1605.8346388062564
FDY11,OUT027,1328.7385081573702
FDQ09,OUT019,1774.901474898259
FDP16,OUT013,4083.5940111970376
NCF55,OUT018,601.530244887268
FDY09,OUT027,3107.047399512532
FDY39,OUT045,2900.171300336904
NCU53,OUT049,2677.459049048899
NCT41,OUT049,2372.8238523593354
FDJ45,OUT046,495.14308692956547
FDR28,OUT013,2861.8409827952637
FDN08,OUT013,1916.4208112188753
FDJ07,OUT049,2088.6589126679282
FDZ09,OUT027,2556.6944590893436
FDQ14,OUT017,2249.3117604694016
FDY12,OUT027,615.0530639559038
FDK57,OUT046,1833.9838052751402
FDD20,OUT049,2186.2005999504545
FDS36,OUT018,1682.2423777359327
FDI40,OUT049,1306.736499824172
FDJ40,OUT045,1721.2297612960283
FDE08,OUT013,2476.8547017497112
DRK01,OUT013,1685.9997858571842
FDC58,OUT049,768.0236355714515
FDE50,OUT046,3132.0287000167154
FDX48,OUT035,2385.265952366015
DRM35,OUT018,2608.8940035623236
FDG41,OUT013,1809.9816028493442
FDB52,OUT046,4127.02186703089
FDV19,OUT045,2531.476059886634
DRG48,OUT017,2392.7262720171675
FDI26,OUT013,3132.491118747923
FDU11,OUT019,1618.899721863454
FDF59,OUT019,1896.0310486735725
FDR07,OUT049,1380.9139888276732
NCE06,OUT017,2310.0369066284147
FDE10,OUT046,1995.1468109809393
NCO55,OUT046,1585.1461215216295
FDZ13,OUT013,1258.395664701864
FDT50,OUT017,1212.812468230426
FDH12,OUT010,1306.9363881150894
FDD21,OUT045,1920.8068443865377
NCM05,OUT013,4307.436737500033
FDK04,OUT013,1389.617729921385
FDN33,OUT017,1139.2456551911891
NCM18,OUT010,634.6918729089775
DRC25,OUT049,1438.067861857664
FDT47,OUT017,1595.8595664369168
FDD45,OUT027,1436.335050894013
NCD07,OUT018,1682.85925231305
NCY54,OUT010,1680.0656334509367
FDL12,OUT049,646.5523937839607
FDL02,OUT017,1286.321951113634
FDC60,OUT035,1134.3241624568363
FDR37,OUT017,2660.909314581095
FDY16,OUT017,3010.0533506596257
FDU26,OUT045,1889.4436192194298
FDN24,OUT013,739.7947666380423
FDH44,OUT013,2607.0654974540594
FDE23,OUT010,576.8711387856019
FDW60,OUT017,2872.5714179734605
FDQ55,OUT049,2021.7737660435596
FDV32,OUT027,1029.6426261944107
FDV03,OUT010,2250.357349649388
FDY14,OUT010,3922.942693824636
NCL55,OUT027,4128.57312391061
DRF25,OUT017,605.9261774935476
FDX03,OUT046,698.6528954663991
FDF40,OUT045,3950.737909014155
FDX24,OUT010,1626.9053762265248
FDA25,OUT049,1544.562538625014
FDH21,OUT018,2480.7804421487454
FDB47,OUT010,3051.642207354216
FDT34,OUT019,726.0241617255706
FDS39,OUT010,2345.866313838851
NCU05,OUT046,1262.0257814307333
FDE02,OUT049,1204.237905983111
FDL25,OUT035,1065.6309173381414
FDC50,OUT049,1100.5506816354573
FDZ32,OUT049,1788.7872993340607
FDV14,OUT045,1342.7179470227165
FDR07,OUT045,1338.0305744105135
FDB26,OUT049,940.1396010917852
NCR50,OUT045,2512.997082087244
FDP01,OUT018,2198.493563329648
FDH57,OUT045,2114.254849378074
FDM60,OUT027,865.3307836889544
FDA45,OUT017,2835.7270064891563
FDU55,OUT017,4017.7165691066366
FDH40,OUT035,1146.982432464687
FDG40,OUT019,663.9814202725065
FDT12,OUT049,3578.0130915641894
DRL59,OUT045,939.080035976338
FDT47,OUT018,1606.0862051570439
